학술연구분야분류표 (2016.2월 현재),,,,,,
분야코드,구분,대분류명,중분류명,소분류명,세분류명,분류명 (영문)
D141203,D,공학,토목공학,수공학,수자원시스템학,Water Resources Systems Engineering
D141204,D,공학,토목공학,수공학,하천환경학,River Environment Studies
D141205,D,공학,토목공학,수공학,상하수도학,Water Supply and Sewer Engineering
D141206,D,공학,토목공학,수공학,지하수학,Groundwater Science
D141207,D,공학,토목공학,수공학,해안/항만학,Coastal / Harbor Engineering
D141208,D,공학,토목공학,수공학,관개배수학,Irrigation and Drainage Science
D141209,D,공학,토목공학,수공학,수자원정책학,Water Resources Policy Studies
D141210,D,공학,토목공학,수공학,수공기술학,Water Technology
D141211,D,공학,토목공학,수공학,수자원교육학,Water Resources Education
D141212,D,공학,토목공학,수공학,수자원방재학,Water Resources Disaster Prevention
D141300,D,공학,토목공학,도로/공항포장공학,,Road / airport pavement engineering
D141301,D,공학,토목공학,도로/공항포장공학,포장재료,Road pavement materials
D141302,D,공학,토목공학,도로/공항포장공학,포장구조해석,Road pavement Structure analysis
D141303,D,공학,토목공학,도로/공항포장공학,도로의기하및선형,Geometric and linear road
D141304,D,공학,토목공학,도로/공항포장공학,도로계획및경제,Road Planning and Economy
D141305,D,공학,토목공학,도로/공항포장공학,도로기초(골재및토질),Road basis
D141306,D,공학,토목공학,도로/공항포장공학,포장유지관리,Pavement maintenance management
D141400,D,공학,토목공학,상하수도공학,,Water and Wastewater Engineering
D141500,D,공학,토목공학,항만공학,,Harbour Engineering
D141600,D,공학,토목공학,철도공학,,Railway Engineering
D141700,D,공학,토목공학,품질/안전,,Quality / Safety
D141800,D,공학,토목공학,해안/해양공학,,Coastal / Marine Engineering
D149900,D,공학,토목공학,기타토목공학,,Other civil engineering
D150000,D,공학,건축공학,,,Architectural Engineering
D150100,D,공학,건축공학,건축공학일반,,Building Engineering General
D150101,D,공학,건축공학,건축공학일반,건축이론,Architectural Theory
D150102,D,공학,건축공학,건축공학일반,건축사,Architectural History
D150103,D,공학,건축공학,건축공학일반,건축법규,Building Law
D150200,D,공학,건축공학,건축계획/설계,,Building Planning/design
D150300,D,공학,건축공학,건축구조,,Building structure
D150301,D,공학,건축공학,건축구조,철근콘크리트구조,Reinforced concrete structure
D150302,D,공학,건축공학,건축구조,철골구조,Steel Structures
D150303,D,공학,건축공학,건축구조,건축기초구조,Building foundation structure
D150304,D,공학,건축공학,건축구조,셈및공간구조,Shell and Spatial Structure
D150305,D,공학,건축공학,건축구조,구조표준화,Architecture standardization
D150306,D,공학,건축공학,건축구조,"내진,내풍구조",Earthquake and Wind Resistant Structure
D150307,D,공학,건축공학,건축구조,비파괴진단,Non-destructive diagnostics
D150308,D,공학,건축공학,건축구조,목구조,Wooden Structure
D150309,D,공학,건축공학,건축구조,조적조구조,Masonry structures
D150310,D,공학,건축공학,건축구조,복합구조,Composite structure
D150311,D,공학,건축공학,건축구조,구조역학/해석,Structural Mechanics and Analysis
D150400,D,공학,건축공학,건축설비/환경,,Building Equipment / Environment
D150401,D,공학,건축공학,건축설비/환경,건축에너지,Building Energy
D150402,D,공학,건축공학,건축설비/환경,건축조명,Architectural Lighting
D150403,D,공학,건축공학,건축설비/환경,공기조화,Air Conditioning
D150404,D,공학,건축공학,건축설비/환경,전기설비,Electrical installations
D150405,D,공학,건축공학,건축설비/환경,건축음향,Architectural acoustic
D150406,D,공학,건축공학,건축설비/환경,지중건축,Underground Construction
D150407,D,공학,건축공학,건축설비/환경,생태건축,Ecological Architecture
D150500,D,공학,건축공학,건축시공,,Building Construction
D150501,D,공학,건축공학,건축시공,시공기술,Execution Technology
D150502,D,공학,건축공학,건축시공,시공재료,Execution Materials
D150503,D,공학,건축공학,건축시공,시공관리,Execution Management
D150600,D,공학,건축공학,건축의장,,Building Architecture Design
D150601,D,공학,건축공학,건축의장,건축심리,Architectural Psychology
D150602,D,공학,건축공학,건축의장,공간론,Space arrangement theory
D150603,D,공학,건축공학,건축의장,건축색채,Architectural Color
D150604,D,공학,건축공학,건축의장,빛/경관,Light / Landscapes
D150605,D,공학,건축공학,건축의장,단지/도시,Housing development / City
D150700,D,공학,건축공학,건축문화재,,Building Cultural Heritage
D159900,D,공학,건축공학,기타건축공학,,Other Construction Engineering
D160000,D,공학,산업공학,,,Industrial Engineering
D160100,D,공학,산업공학,품질관리및응용통계/신뢰성,,Quality control and Applied Statistics / Reliability
D160101,D,공학,산업공학,품질관리및응용통계/신뢰성,품질공정관리,Quality Process Control
D160102,D,공학,산업공학,품질관리및응용통계/신뢰성,품질공정설계,Quality Process Design
D160103,D,공학,산업공학,품질관리및응용통계/신뢰성,품질경영,Quality Management
D160104,D,공학,산업공학,품질관리및응용통계/신뢰성,설비보전,Facility maintenance
D160105,D,공학,산업공학,품질관리및응용통계/신뢰성,수명시험,Life test
D160106,D,공학,산업공학,품질관리및응용통계/신뢰성,신뢰성이론,Reliability Theory
D160107,D,공학,산업공학,품질관리및응용통계/신뢰성,기타신뢰성공학,Other Reliability Engineering
D160200,D,공학,산업공학,최적화,,Optimization
D160201,D,공학,산업공학,최적화,수리계획법,Mathematical programming 
D160202,D,공학,산업공학,최적화,조합최적화,Combinatorial optimization
D160203,D,공학,산업공학,최적화,휴리스틱알고리듬,Heuristic Algorithms
D160300,D,공학,산업공학,확률모형,,Probability model
D160301,D,공학,산업공학,확률모형,확률적모델링,Stochastic Modeling
D160302,D,공학,산업공학,확률모형,대기행렬모형,Queuing model
D160303,D,공학,산업공학,확률모형,예측및시계열분석,Forecasting and Time Series Analysis
D160304,D,공학,산업공학,확률모형,시뮬레이션,Simulation
D160400,D,공학,산업공학,시스템분석/설계,,System analysis / design
D160401,D,공학,산업공학,시스템분석/설계,경제성공학,Engineering Economy
D160402,D,공학,산업공학,시스템분석/설계,원가공학,Cost Engineering
D160403,D,공학,산업공학,시스템분석/설계,가치공학,Value Engineering
D160404,D,공학,산업공학,시스템분석/설계,시스템엔지니어링,Systems Engineering
D160500,D,공학,산업공학,생산관리및물류시스템,,Production management and logistics systems
D160501,D,공학,산업공학,생산관리및물류시스템,생산관리,Production Management
D160502,D,공학,산업공학,생산관리및물류시스템,작업관리,Job Management
D160503,D,공학,산업공학,생산관리및물류시스템,물류관리,Logistics Management
D160504,D,공학,산업공학,생산관리및물류시스템,프로젝트관리,Project Management
D160505,D,공학,산업공학,생산관리및물류시스템,설비관리,Facilities Management
D160506,D,공학,산업공학,생산관리및물류시스템,자재/재고관리,Materials / Inventory Management
D160507,D,공학,산업공학,생산관리및물류시스템,공급체인관리,Supply Chain Management
D160600,D,공학,산업공학,컴퓨터통합생산시스템,,Computer Integrated Manufacturing Systems
D160601,D,공학,산업공학,컴퓨터통합생산시스템,제조공학,Manufacturing Engineering
D160602,D,공학,산업공학,컴퓨터통합생산시스템,공장자동화,Factory Automation
D160603,D,공학,산업공학,컴퓨터통합생산시스템,CAD/CAM,CAD / CAM
D160604,D,공학,산업공학,컴퓨터통합생산시스템,동시공학,Concurrent Engineering
D160700,D,공학,산업공학,인간공학,,Ergonomics
D160701,D,공학,산업공학,인간공학,인간기계시스템,Man-machine systems
D160702,D,공학,산업공학,인간공학,인지공학,Cognitive Engineering
D160703,D,공학,산업공학,인간공학,산업심리,Industrial psychology
D160704,D,공학,산업공학,인간공학,감성공학,Affective Engineering
D160800,D,공학,산업공학,정보시스템공학,,Information Systems Engineering
D160801,D,공학,산업공학,정보시스템공학,인공지능/전문가시스템응용,Artificial Intelligence / Expert Systems Applications
D160802,D,공학,산업공학,정보시스템공학,데이터베이스시스템응용,Database System Applications
D160803,D,공학,산업공학,정보시스템공학,소프트웨어공학,Software Engineering
D160900,D,공학,산업공학,기술경영/연구개발관리,,Technology Management / Research and Development Management
D160901,D,공학,산업공학,기술경영/연구개발관리,기술전략,Technology Strategy
D160902,D,공학,산업공학,기술경영/연구개발관리,연구개발관리,Research and Development Management
